Event,Sample_No.,Altitude,Group,Superfamily,Family,Genus,Species,Sex,Subfamily,Tribe,Code,Species_previous,W_length,B_length,TT_Weight,RS_Weight_with_pin,RS_Weight_pin,RS_Weight,秤重,note,已量針,RS_Weight(old),RS_Weight_old,Hot,Cold,Temp_min,Temp_max,Temp_avg ,Hot,Cold,Temp_min,Temp_max,Temp_avg,,Coll_data,Coll_date,coll_temp,species_meanCT,Note
MCTT,2037,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,16.35,16,0.0487,,,,,,,,,1,0,38.4,45.4,43.1,1,0,38.4,45.4,43.1,,,24-VIII-2015,23.2312926,44.14193548,
MCTT,2038,900,macromoth,Noctuoidea,Notodontidae,Betashachia,Betashachia angustipennis angustipennis,male,,,346948,Betashachia angustipennis angustipennis,20.72,18.46,0.1111,,,,,,,,,0,1,1.8,3.9,3.1,0,1,1.8,3.9,3.1,,,24-VIII-2015,23.2312926,3.1,pinned
MCTT,2039,900,macromoth,Noctuoidea,Erebidae,Euproctis,Euproctis inornata,female,,,345835,Euproctis inornata,24.49,17.94,0.1153,,,,,,,,,1,0,40.8,43.2,41.9,1,0,40.8,43.2,41.9,,,24-VIII-2015,23.2312926,43.55,
MCTT,2040,900,micromoth,Pyraloidea,Crambidae,Locastra,Locastra muscosalis,male,,,347488,Locastra muscosalis,16.03,15.42,0.0665,,,,,,,,,0,1,2.9,4.2,3.6,,,,,,,,24-VIII-2015,23.2312926,1.833333333,
MCTT,2041,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,male,,,346855,Blenina quinaria,18.34,17.31,0.0863,,,,,,,,,1,0,40.9,44.4,42.7,1,0,40.9,44.4,42.7,,,24-VIII-2015,23.2312926,42.40714286,
MCTT,2042,900,micromoth,Pyraloidea,Crambidae,Nevrina,Nevrina procopia,,,,344250,Nevrina procopia,18.24,15.12,0.027,,,,,,,,,0,1,2.3,3.9,3.2,,,,,,,,24-VIII-2015,23.2312926,3.2,
MCTT,2043,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,15.75,15.59,0.0403,,,,,,,,,0,1,-2.2,-1.7,-2,0,1,-2.2,-1.7,-2,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2044,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,male,,,346855,Blenina quinaria,16.03,13.91,0.0417,,,,,,,,,1,0,39.2,41.7,40.6,1,0,39.2,41.7,40.6,,,24-VIII-2015,23.2312926,42.40714286,
MCTT,2045,900,macromoth,Drepanoidea,Drepanidae,Tridrepana,Tridrepana arikana,male,,,344452,Tridrepana arikana,15.41,9.87,0.0077,,,,,,,,,0,1,-3.2,-2.6,-2.9,0,1,-3.2,-2.6,-2.9,,,24-VIII-2015,23.2312926,-0.2,
MCTT,2046,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,female,,,346855,Blenina quinaria,16.94,15.96,0.0607,,,,,,,,,1,0,42,43.4,42.5,1,0,42,43.4,42.5,,,24-VIII-2015,23.2312926,42.40714286,
MCTT,2047,900,macromoth,Drepanoidea,Drepanidae,Nordstromia,Nordstromia semililacina,male,,,404679,Nordstromia semililacina,15.15,10.11,0.0076,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,
MCTT,2048,900,micromoth,Pyraloidea,Pyralidae,Endotricha,Endotricha olivacealis,female,,,347448,Endotricha olivacealis,9.37,,,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,pinned [湔]
MCTT,2049,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,17.1,16.33,0.0455,,,,,,,,,1,0,45.5,46.6,46.1,1,0,45.5,46.6,46.1,,,24-VIII-2015,23.2312926,44.14193548,
MCTT,2050,900,micromoth,Pyraloidea,Pyralidae,Salma,Salma sp. 2,male,,,micro-04,Salma sp. 2,14.86,11.58,0.0208,,,,,,,,,0,1,2.9,5.4,4.6,,,,,,,,24-VIII-2015,23.2312926,1.91,
MCTT,2051,900,macromoth,Noctuoidea,Noctuidae,Callopistria,Callopistria maillardi maillardi,male,,,346098,Callopistria maillardi maillardi,16.14,14.52,0.0223,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,
MCTT,2052,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,17.54,18.54,0.0429,,,,,,,,,0,1,1.6,3,2.3,0,1,1.6,3,2.3,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2053,900,macromoth,Geometroidea,Geometridae,Cusiala,Cusiala boarmioides,male,,,344770,Cusiala boarmioides,20.69,17.4,0.0306,,,,,,,,,0,1,-0.4,0.9,0.1,0,1,-0.4,0.9,0.1,,,24-VIII-2015,23.2312926,4.277777778,
MCTT,2054,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,female,,,432722,Fascionycta fasciata,16.66,15.22,0.0415,,,,,,,,,1,0,44.9,46.1,45.5,1,0,44.9,46.1,45.5,,,24-VIII-2015,23.2312926,44.14193548,
MCTT,2055,900,micromoth,Pyraloidea,Pyralidae,Salma,Salma sp. 1,female,,,micro-03,Salma sp. 1,12.3,10.96,0.0141,,,,,,,,,1,0,41.4,41.7,41.6,,,,,,,,24-VIII-2015,23.2312926,44,
MCTT,2056,900,macromoth,Noctuoidea,Erebidae,Aberrasine,Aberrasine lichenshihi,male,,,macro-06,Miltochrista lichenshihi,9.09,7.56,0.0035,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,璅
MCTT,2057,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,female,,,346855,Blenina quinaria,18.29,19.8,0.0967,,,,,,,,,0,1,-1.5,2.2,-0.2,0,1,-1.5,2.2,-0.2,,,24-VIII-2015,23.2312926,2.72,
MCTT,2058,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,17.01,15.42,0.041,,,,,,,,,0,1,3.5,7.2,5.6,0,1,3.5,7.2,5.6,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2059,900,macromoth,Geometroidea,Geometridae,Ophthalmitis,Ophthalmitis albosignaria viridans,male,,,345106,Ophthalmitis albosignaria viridans,26.76,17.8,,,,,,,,,,0,1,1.5,5.4,4.5,0,1,1.5,5.4,4.5,,,24-VIII-2015,23.2312926,4.5,[湔]
MCTT,2060,900,micromoth,Pyraloidea,Crambidae,Cotachena,Cotachena pubescens,female,,,344119,Cotachena pubescens,10.59,8.07,0.0052,,,,,,,,,1,0,41.5,42.6,42,,,,,,,,24-VIII-2015,23.2312926,43.3,pinned
MCTT,2061,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,17.35,17.43,0.047,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,
MCTT,2062,900,macromoth,Noctuoidea,Noctuidae,Callopistria,Callopistria phaeogona,,,,346101,Callopistria phaeogona,13.63,12.45,0.0196,,,,,,,,,0,1,3.1,5.1,4,0,1,3.1,5.1,4,,,24-VIII-2015,23.2312926,0.85,
MCTT,2063,900,macromoth,Geometroidea,Geometridae,Ectropis,Ectropis excellens,female,,,344812,Ectropis excellens,25.11,15.06,0.0385,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,
MCTT,2064,900,macromoth,Noctuoidea,Erebidae,Calliteara,Calliteara lunulata takamukuana,female,,,345815,Calliteara lunulata takamukuana,31.2,22.49,0.1489,,,,,,,,,0,1,3.1,7.3,5.7,0,1,3.1,7.3,5.7,,,24-VIII-2015,23.2312926,5.7,
MCTT,2065,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,female,,,432722,Fascionycta fasciata,15.89,15.17,0.0312,,,,,,,,,1,0,43.7,45.8,44.7,1,0,43.7,45.8,44.7,,,24-VIII-2015,23.2312926,44.14193548,
MCTT,2066,900,macromoth,Lasiocampoidea,Lasiocampidae,Gastropacha,Gastropacha pardale formosana,male,,,345538,Gastropacha pardalis formosana,18.91,17.47,0.0672,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,
MCTT,2067,900,macromoth,Zygaenoidea,Limacodidae,Parasa,Parasa shirakii,male,,,345661,Parasa shirakii,13.82,14.84,0.0438,,,,,,,,,1,0,43.2,44.5,43.9,1,0,43.2,44.5,43.9,,,24-VIII-2015,23.2312926,43.9,
MCTT,2068,900,macromoth,Noctuoidea,Noctuidae,Callopistria,Callopistria phaeogona,female,,,346101,Callopistria phaeogona,13.98,10.96,0.0168,,,,,,,,,1,0,37.7,41.7,40.2,1,0,37.7,41.7,40.2,,,24-VIII-2015,23.2312926,42.03333333,
MCTT,2069,900,macromoth,Noctuoidea,Erebidae,Cyana,Cyana hamata hamata,male,,,343826,Cyana hamata,13.02,10.13,0.0085,,,,,,,,,0,1,0.2,1.2,0.8,0,1,0.2,1.2,0.8,,,24-VIII-2015,23.2312926,2.38,
MCTT,2070,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,female,,,346855,Blenina quinaria,19.16,17.47,0.0789,,,,,,,,,1,0,41.3,44.3,43,1,0,41.3,44.3,43,,,24-VIII-2015,23.2312926,42.40714286,
MCTT,2071,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,16.88,18.46,0.0476,,,,,,,,,0,1,3.5,5.1,4.3,0,1,3.5,5.1,4.3,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2072,900,macromoth,Geometroidea,Geometridae,Hypomecis,Hypomecis punctinalis glos,male,,,344972,Hypomecis punctinalis glos,23.6,,,,,,,,,,,1,0,44.9,47.1,46.4,1,0,44.9,47.1,46.4,,,24-VIII-2015,23.2312926,43.825,pinned; 擃銝湛W 0.0196嚗
MCTT,2073,900,macromoth,Noctuoidea,Nolidae,Eligma,Eligma narcissus,female,,,346870,Eligma narcissus,36.26,24.8,0.1301,,,,,,,,,0,1,4.6,8.1,6.4,0,1,4.6,8.1,6.4,,,24-VIII-2015,23.2312926,3.725,
MCTT,2074,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,16.61,17.03,0.0488,,,,,,,,,1,0,41.1,44.2,43.2,1,0,41.1,44.2,43.2,,,24-VIII-2015,23.2312926,44.14193548,
MCTT,2075,900,macromoth,Geometroidea,Geometridae,Hypomecis,Hypomecis punctinalis glos,male,,,344972,Hypomecis punctinalis glos,22.71,19.51,0.0292,,,,,,,,,0,1,-2,-0.4,-1.4,0,1,-2,-0.4,-1.4,,,24-VIII-2015,23.2312926,-1.25,pinned
MCTT,2076,900,macromoth,Noctuoidea,Erebidae,Miltochrista,Miltochrista arcuata,female,,,343802,Lyclene arcuata,9.06,6.58,0.0028,,,,,,,,,1,0,43.9,45.3,44.6,1,0,43.9,45.3,44.6,,,24-VIII-2015,23.2312926,45.06666667,
MCTT,2077,900,macromoth,Noctuoidea,Notodontidae,Disparia,Disparia diluta variegata,male,,,347026,Disparia diluta variegata,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,24-VIII-2015,23.2312926,,湔
MCTT,2078,900,micromoth,Pyraloidea,Crambidae,Cotachena,Cotachena pubescens,female,,,344119,Cotachena pubescens,10.33,8.19,0.0051,,,,,,,,,0,1,0.1,1.5,0.8,,,,,,,,24-VIII-2015,23.2312926,0.8,pinned
MCTT,2079,900,micromoth,Pyraloidea,Crambidae,Nevrina,Nevrina procopia,,,,344250,Nevrina procopia,17.89,14.11,0.0239,,,,,,,,,1,0,41.6,44.6,43.3,,,,,,,,24-VIII-2015,23.2312926,40.54,
MCTT,2080,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,17.35,18.51,0.0542,,,,,,,,,0,1,-1,0.6,-0.2,0,1,-1,0.6,-0.2,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2081,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,17.86,17.49,0.0563,,,,,,,,,1,0,40.4,43.9,41.9,1,0,40.4,43.9,41.9,,,24-VIII-2015,23.2312926,44.14193548,
MCTT,2082,900,micromoth,Pyraloidea,Pyralidae,Salma,Salma sp. 1,female,,,micro-03,Salma sp. 1,12,10.6,0.0117,,,,,,,,,0,1,0,1.1,0.8,,,,,,,,24-VIII-2015,23.2312926,2.066666667,
MCTT,2083,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,female,,,346855,Blenina quinaria,18.76,17.04,0.0749,,,,,,,,,0,1,-0.9,0.9,0.2,0,1,-0.9,0.9,0.2,,,24-VIII-2015,23.2312926,2.72,
MCTT,2084,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,18.3,15.75,0.0372,,,,,,,,,0,1,1.9,3.2,2.7,0,1,1.9,3.2,2.7,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2085,900,macromoth,Geometroidea,Geometridae,Hypomecis,Hypomecis punctinalis glos,female,,,344972,Hypomecis punctinalis glos,25.38,15.08,0.0469,,,,,,,,,1,0,42.9,44.6,43.7,1,0,42.9,44.6,43.7,,,24-VIII-2015,23.2312926,43.825,pinned
MCTT,2086,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,16.88,15.44,0.0367,,,,,,,,,0,1,4.1,6.2,5.2,0,1,4.1,6.2,5.2,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2087,900,macromoth,Noctuoidea,Noctuidae,Callopistria,Callopistria nobilior,male,,,346100,Callopistria nobilior,16.27,12.78,0.0188,,,,,,,,,0,1,3,4.9,4.3,0,1,3,4.9,4.3,,,24-VIII-2015,23.2312926,5.15,
MCTT,2088,900,macromoth,Noctuoidea,Noctuidae,Tiracola,Tiracola aureata,female,,,413194,Tiracola plagiata,27.95,22.13,0.1118,,,,,,,,,1,0,39.5,46.5,43.8,1,0,39.5,46.5,43.8,,,24-VIII-2015,23.2312926,42.56190476,
MCTT,2089,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,female,,,432722,Fascionycta fasciata,16.24,15.28,0.0343,,,,,,,,,0,1,2.2,5.1,3.8,0,1,2.2,5.1,3.8,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2090,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,female,,,432722,Fascionycta fasciata,17.59,17.9,0.0457,,,,,,,,,0,1,2,6.2,4.7,0,1,2,6.2,4.7,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2091,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,male,,,346855,Blenina quinaria,16.09,19.22,0.0722,,,,,,,,,1,0,39.3,42,40.8,1,0,39.3,42,40.8,,,24-VIII-2015,23.2312926,42.40714286,
MCTT,2092,900,macromoth,Noctuoidea,Nolidae,Eligma,Eligma narcissus,male,,,346870,Eligma narcissus,34.8,23.61,0.0761,,,,,,,,,1,0,39.2,44.4,43.2,1,0,39.2,44.4,43.2,,,24-VIII-2015,23.2312926,44.175,
MCTT,2093,900,macromoth,Geometroidea,Geometridae,Chiasmia,Chiasmia defixaria,female,,,414114,Chiasmia defixaria,15.29,8.73,0.0102,,,,,,,,,1,0,42.3,44.6,43.5,1,0,42.3,44.6,43.5,,,24-VIII-2015,23.2312926,43.5,
MCTT,2094,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,female,,,346855,Blenina quinaria,17.74,16.03,0.0647,,,,,,,,,0,1,0.9,3,2,0,1,0.9,3,2,,,24-VIII-2015,23.2312926,2.72,
MCTT,2095,900,micromoth,Pyraloidea,Crambidae,Cotachena,Cotachena pubescens,female,,,344119,Cotachena pubescens,10.67,7.87,0.0053,,,,,,,,,1,0,43,45,43.9,,,,,,,,24-VIII-2015,23.2312926,43.3,pinned
MCTT,2096,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,15.95,15.93,0.0421,,,,,,,,,0,1,4.1,6.5,5.3,0,1,4.1,6.5,5.3,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2097,900,macromoth,Geometroidea,Geometridae,Cusiala,Cusiala boarmioides,male,,,344770,Cusiala boarmioides,22.26,18.1,0.0357,,,,,,,,,1,0,41.3,45.4,43.3,1,0,41.3,45.4,43.3,,,24-VIII-2015,23.2312926,43.75,
MCTT,2098,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,16.45,17.35,0.0378,,,,,,,,,0,1,1.9,3.7,3.2,0,1,1.9,3.7,3.2,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2099,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,15.44,14.88,0.0346,,,,,,,,,0,1,3.8,7.6,5.9,0,1,3.8,7.6,5.9,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2100,900,macromoth,Geometroidea,Geometridae,Hypomecis,Hypomecis punctinalis glos,male,,,344972,Hypomecis punctinalis glos,24.88,18.5,0.0212,,,,,,,,,1,0,42.5,45.6,44.3,1,0,42.5,45.6,44.3,,,24-VIII-2015,23.2312926,43.825,pinned
MCTT,2101,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,16,16.13,0.046,,,,,,,,,1,0,43.6,46.1,44.8,1,0,43.6,46.1,44.8,,,24-VIII-2015,23.2312926,44.14193548,
MCTT,2102,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,male,,,346855,Blenina quinaria,17.73,16.11,0.0386,,,,,,,,,1,0,40.3,44.2,41.7,1,0,40.3,44.2,41.7,,,24-VIII-2015,23.2312926,42.40714286,
MCTT,2103,900,macromoth,Noctuoidea,Nolidae,Blenina,Blenina quinaria,male,,,346855,Blenina quinaria,18.88,18.11,0.08,,,,,,,,,1,0,41,43.6,42.2,1,0,41,43.6,42.2,,,24-VIII-2015,23.2312926,42.40714286,
MCTT,2104,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,female,,,432722,Fascionycta fasciata,18.32,18.31,0.0786,,,,,,,,,0,1,-0.7,2.3,0.7,0,1,-0.7,2.3,0.7,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2105,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,female,,,432722,Fascionycta fasciata,18.38,20.65,0.0891,,,,,,,,,0,1,3.3,6.7,5.2,0,1,3.3,6.7,5.2,,,24-VIII-2015,23.2312926,3.644827586,
MCTT,2106,900,macromoth,Noctuoidea,Noctuidae,Fascionycta,Fascionycta fasciata,male,,,432722,Fascionycta fasciata,15.59,14.96,0.0326,,,,,,,,,1,0,42,43.7,42.9,1,0,42,43.7,42.9,,,24-VIII-2015,23.2312926,44.14193548,
MCTT,2107,900,macromoth,Noctuoidea,Notodontidae,Shaka,Shaka atrovittatus mushana,male,,,347042,Shaka atrovittatus mushana,,24.66,0.0789,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,湔
MCTT,2108,900,macromoth,Noctuoidea,Noctuidae,Magusa,Magusa interrupta,female,,,346708,Magusa interrupta,19.69,19.09,0.1306,,,,,,,,,,,,,,,,,,,,,24-VIII-2015,23.2312926,,
MCTT,2109,1644,macromoth,Noctuoidea,Erebidae,Somena,Somena scintillans,male,,,345905,Somena scintillans,13.06,9.51,0.0111,,,,,,,,,1,0,41.9,43.5,42.8,1,0,41.9,43.5,42.8,,,25-VIII-2015,21.15747114,42.8,
MCTT,2110,1644,macromoth,Noctuoidea,Erebidae,Asota,Asota tortuosa,male,,,346035,Asota tortuosa,33.65,23.26,0.0918,,,,,,,,,1,0,39.5,35.3,42.9,1,0,39.5,35.3,42.9,,,25-VIII-2015,21.15747114,42.02777778,
MCTT,2111,1644,macromoth,Noctuoidea,Erebidae,Hypersypnoides,Hypersypnoides submarginata,male,,,346396,Hypersypnoides submarginata,23.33,,,,,,,,,,,1,0,36.1,39.5,37.6,1,0,36.1,39.5,37.6,,,25-VIII-2015,21.15747114,39.6,[湔]
MCTT,2112,1644,macromoth,Noctuoidea,Erebidae,Cyana,Cyana formosana,female,,,343827,Cyana formosana,15.86,12.74,0.0176,,,,,,,,,0,1,4,6,5.1,0,1,4,6,5.1,,,25-VIII-2015,21.15747114,0.49375,
MCTT,2113,1644,macromoth,Noctuoidea,Erebidae,Miltochrista,Miltochrista wenchiyehi,,,,428275,Lyclene wenchiyehi,10.14,6.84,0.0038,,,,,,,,,1,0,35.2,37.9,36.3,1,0,35.2,37.9,36.3,,,25-VIII-2015,21.15747114,37.575,
MCTT,2114,1644,macromoth,Noctuoidea,Noctuidae,Magusa,Magusa interrupta,female,,,346708,Magusa interrupta,18.41,18.45,0.0574,,,,,,,,,,,,,,,,,,,,,25-VIII-2015,21.15747114,,
MCTT,2115,1644,macromoth,Noctuoidea,Erebidae,Miltochrista,Miltochrista wenchiyehi,,,,428275,Lyclene wenchiyehi,9.15,7.56,0.0037,,,,,,,,,0,1,0.1,2.7,1.6,0,1,0.1,2.7,1.6,,,25-VIII-2015,21.15747114,0.08,
MCTT,2116,1644,micromoth,Pyraloidea,Crambidae,Tenerobotys,Tenerobotys subfumalis,male,,,344394,Tenerobotys subfumalis,10.59,9.64,0.0045,,,,,,,,,,,,,,,,,,,,,25-VIII-2015,21.15747114,,pinned
MCTT,2117,1644,macromoth,Noctuoidea,Erebidae,Hypersypnoides,Hypersypnoides formosensis,female,,,346392,Hypersypnoides formosensis,22.77,18.92,0.0564,,,,,,,,,0,1,1.2,3.1,2.3,0,1,1.2,3.1,2.3,,,25-VIII-2015,21.15747114,1.1,
MCTT,2118,1644,macromoth,Noctuoidea,Notodontidae,Notodonta,Notodonta griseotincta,male,,,347004,Notodonta griseotincta,20.18,15.15,0.062,,,,,,,,,0,1,7.8,11.5,10.3,0,1,7.8,11.5,10.3,,,25-VIII-2015,21.15747114,5.61,
MCTT,2119,1644,macromoth,Noctuoidea,Erebidae,Stigmatophora,Stigmatophora karenkonis,female,,,macro-03,Stigmatophora karenkensis,13.43,8.79,0.0063,,,,,,,,,1,0,36.4,39.9,38.4,1,0,36.4,39.9,38.4,,,25-VIII-2015,21.15747114,42.05,
MCTT,2120,1644,macromoth,Noctuoidea,Erebidae,Asota,Asota tortuosa,male,,,346035,Asota tortuosa,35.12,25.6,0.1366,,,,,,,,,0,1,2.4,5.8,4,0,1,2.4,5.8,4,,,25-VIII-2015,21.15747114,4.305555556,
MCTT,2121,1644,macromoth,Noctuoidea,Notodontidae,Notodonta,Notodonta griseotincta,male,,,347004,Notodonta griseotincta,18.25,16.33,,,,,,,,,,1,0,36.8,40.1,38.8,1,0,36.8,40.1,38.8,,,25-VIII-2015,21.15747114,40.6,[湔]
MCTT,2122,1644,macromoth,Noctuoidea,Erebidae,Ovipennis,Ovipennis connexa,female,,,428289,Barsine connexa,9.19,5.81,0.002,,,,,,,,,0,1,-1.5,-1,-1.1,0,1,-1.5,-1,-1.1,,,25-VIII-2015,21.15747114,0.65,
MCTT,2123,1644,macromoth,Noctuoidea,Notodontidae,Notodonta,Notodonta griseotincta,male,,,347004,Notodonta griseotincta,18.63,14.83,0.0494,,,,,,,,,1,0,35.3,40.1,37.7,1,0,35.3,40.1,37.7,,,25-VIII-2015,21.15747114,40.6,
MCTT,2124,1644,macromoth,Noctuoidea,Erebidae,Avitta,Avitta puncta,female,,,346054,Avitta puncta,19.91,15.56,0.088,,,,,,,,,0,1,1.7,4.5,3.4,0,1,1.7,4.5,3.4,,,25-VIII-2015,21.15747114,3.4,
MCTT,2125,1644,macromoth,Noctuoidea,Erebidae,Hypersypnoides,Hypersypnoides formosensis,,,,346392,Hypersypnoides formosensis,22.91,16.19,0.0844,,,,,,,,,0,1,-1.2,1,-0.1,0,1,-1.2,1,-0.1,,,25-VIII-2015,21.15747114,1.1,
MCTT,2126,1644,macromoth,Noctuoidea,Erebidae,Avatha,Avatha chinensis,female,,,346051,Avatha chinensis,25.89,20.31,0.0787,,,,,,,,,0,1,5.7,8.6,7.6,0,1,5.7,8.6,7.6,,,25-VIII-2015,21.15747114,2.28125,
MCTT,2127,1644,macromoth,Geometroidea,Geometridae,Lassaba,Lassaba parvalbidaria parvalbidaria,male,,,345010,Lassaba parvalbidaria parvalbidaria,23.87,16.82,0.0322,,,,,,,,,1,0,38,40.7,39.4,1,0,38,40.7,39.4,,,25-VIII-2015,21.15747114,41.30666667,
MCTT,2128,1644,macromoth,Noctuoidea,Erebidae,Hypena,Hypena sp.,male,,,,Hypena sp.,14.34,13.66,0.0125,,,,,,,,,,,,,,,,,,,,,25-VIII-2015,21.15747114,,need to further study
MCTT,2129,1644,macromoth,Noctuoidea,Noctuidae,Taiwanacosmia,Taiwanacosmia poecila,male,,,417210,Cosmia poecila,12.94,12.65,0.0189,,,,,,,,,1,0,37.6,41.9,39.4,1,0,37.6,41.9,39.4,,,25-VIII-2015,21.15747114,40.95555556,
MCTT,2130,1644,macromoth,Noctuoidea,Erebidae,Hypersypnoides,Hypersypnoides submarginata,female,,,346396,Hypersypnoides submarginata,25.9,18.41,,,,,,,,,,1,0,36.6,39.8,38.2,1,0,36.6,39.8,38.2,,,25-VIII-2015,21.15747114,39.6,[湔]
MCTT,2131,1644,macromoth,Noctuoidea,Notodontidae,Notodonta,Notodonta griseotincta,male,,,347004,Notodonta griseotincta,19.21,13.85,0.0434,,,,,,,,,0,1,6.3,9.2,7.8,0,1,6.3,9.2,7.8,,,25-VIII-2015,21.15747114,5.61,
MCTT,2132,1644,macromoth,Noctuoidea,Erebidae,Euproctis,Euproctis croceola,female,,,345831,Euproctis croceola,17.92,12.21,0.0358,,,,,,,,,0,1,1.7,3.9,2.6,0,1,1.7,3.9,2.6,,,25-VIII-2015,21.15747114,2.746666667,
MCTT,2133,1644,macromoth,Noctuoidea,Erebidae,Aglaomorpha,Aglaomorpha histrio formosana,male,,,343768,Aglaomorpha histrio formosana,40,23.83,0.0226,,,,,,,,,0,1,3,6.2,4.2,0,1,3,6.2,4.2,,,25-VIII-2015,21.15747114,6.5,pinned
MCTT,2134,1644,macromoth,Noctuoidea,Erebidae,Asota,Asota tortuosa,male,,,346035,Asota tortuosa,34.25,21.96,0.0995,,,,,,,,,0,1,0.8,3.4,2.6,0,1,0.8,3.4,2.6,,,25-VIII-2015,21.15747114,4.305555556,
MCTT,2135,1644,macromoth,Noctuoidea,Erebidae,Avatha,Avatha chinensis,male,,,346051,Avatha chinensis,26.78,20.88,0.0614,,,,,,,,,1,0,36.8,41.6,39.2,1,0,36.8,41.6,39.2,,,25-VIII-2015,21.15747114,40.64166667,
MCTT,2136,1644,macromoth,Noctuoidea,Erebidae,Avatha,Avatha chinensis,male,,,346051,Avatha chinensis,23.96,18.2,0.0696,,,,,,,,,0,1,0.9,3.8,2.5,0,1,0.9,3.8,2.5,,,25-VIII-2015,21.15747114,2.28125,
MCTT,2137,1644,macromoth,Geometroidea,Geometridae,Lassaba,Lassaba parvalbidaria parvalbidaria,male,,,345010,Lassaba parvalbidaria parvalbidaria,24.09,17.71,0.0375,,,,,,,,,1,0,41.1,43.8,42.3,1,0,41.1,43.8,42.3,,,25-VIII-2015,21.15747114,41.30666667,
